-40, 126, -23, 53, -62, 66, 28, 30, 24, -12, -59, 67, 115, -36, 19, 46, 50, 34, -30, -77, -11, 10, -62, 54, 26
126, -23, 53, -62, 8, 28, 30, 24, -12, 120, 67, 115, -36, 19, 25, 50, 34, -30, -77, 29, 10, -62, 54, 26, -105
-23, 53, -62, 8, 33, 30, 24, -12, 120, 116, 115, -36, 19, 25, -118, 34, -30, -77, 29, 32, -62, 54, 26, -105, 29
53, -62, 8, 33, 38, 24, -12, 120, 116, -59, -36, 19, 25, -118, -69, -30, -77, 29, 32, 125, 54, 26, -105, 29, 72
-62, 8, 33, 38, 75, -12, 120, 116, -59, 39, 19, 25, -118, -69, -14, -77, 29, 32, 125, 65, 26, -105, 29, 72, 94
8, 33, 38, 75, 9, 120, 116, -59, 39, -74, 25, -118, -69, -14, -20, 29, 32, 125, 65, 87, -105, 29, 72, 94, 103
33, 38, 75, 9, -70, 116, -59, 39, -74, -11, -118, -69, -14, -20, 39, 32, 125, 65, 87, 46, 29, 72, 94, 103, 33
38, 75, 9, -70, -49, -59, 39, -74, -11, -16, -69, -14, -20, 39, 7, 125, 65, 87, 46, -125, 72, 94, 103, 33, -122
75, 9, -70, -49, 24, 39, -74, -11, -16, 110, -14, -20, 39, 7, 91, 65, 87, 46, -125, -107, 94, 103, 33, -122, -105
47, -17, -70, -34, 24, 67, -95, -107, 71, 121, -16, 53, -12, 97, 30, 71, -90, -51, 29, 87, 9, -127, 94, -119, 71
-17, -70, -34, 24, -88, -95, -107, 71, 121, 92, 53, -12, 97, 30, -122, -90, -51, 29, 87, 23, -127, 94, -119, 71, -30
-70, -34, 24, -88, 33, -107, 71, 121, 92, -23, -12, 97, 30, -122, -100, -51, 29, 87, 23, 78, 94, -119, 71, -30, 1
-34, 24, -88, 33, 18, 71, 121, 92, -23, 40, 97, 30, -122, -100, 45, 29, 87, 23, 78, 49, -119, 71, -30, 1, 30
24, -88, 33, 18, -47, 121, 92, -23, 40, 86, 30, -122, -100, 45, 75, 87, 23, 78, 49, 31, 71, -30, 1, 30, -73
-88, 33, 18, -47, 28, 92, -23, 40, 86, -8, -122, -100, 45, 75, 49, 23, 78, 49, 31, -36, -30, 1, 30, -73, -96
33, 18, -47, 28, 107, -23, 40, 86, -8, 60, -100, 45, 75, 49, 55, 78, 49, 31, -36, -6, 1, 30, -73, -96, 40
18, -47, 28, 107, 7, 40, 86, -8, 60, 103, 45, 75, 49, 55, -124, 49, 31, -36, -6, -122, 30, -73, -96, 40, 52
-47, 28, 107, 7, -30, 86, -8, 60, 103, 10, 75, 49, 55, -124, 72, 31, -36, -6, -122, -17, -73, -96, 40, 52, 124
28, 107, 7, -30, 124, -8, 60, 103, 10, -34, 49, 55, -124, 72, 39, -36, -6, -122, -17, -54, -96, 40, 52, 124, -98
107, 7, -30, 124, 60, 60, 103, 10, -34, 1, 55, -124, 72, 39, 53, -6, -122, -17, -54, 110, 40, 52, 124, -98, 75
7, -30, 124, 60, -4, 103, 10, -34, 1, 28, -124, 72, 39, 53, -36, -122, -17, -54, 110, -93, 52, 124, -98, 75, 105
-30, 124, 60, -4, 22, 10, -34, 1, 28, -80, 72, 39, 53, -36, 112, -17, -54, 110, -93, -9, 124, -98, 75, 105, 113
124, 60, -4, 22, -53, -34, 1, 28, -80, -79, 39, 53, -36, 112, 22, -54, 110, -93, -9, 95, -98, 75, 105, 113, -18
60, -4, 22, -53, 112, 1, 28, -80, -79, 9, 53, -36, 112, 22, -37, 110, -93, -9, 95, 0, 75, 105, 113, -18, -95
-4, 22, -53, 112, 66, 28, -80, -79, 9, -59, -36, 112, 22, -37, 46, -93, -9, 95, 0, -11, 105, 113, -18, -95, 9
22, -53, 112, 66, 28, -80, -79, 9, -59, 67, 112, 22, -37, 46, 50, -9, 95, 0, -11, 10, 113, -18, -95, 9, 42
-53, 112, 66, 28, 30, -79, 9, -59, 67, 115, 22, -37, 46, 50, 34, 95, 0, -11, 10, -62, -18, -95, 9, 42, -104
112, 66, 28, 30, 24, 9, -59, 67, 115, -36, -37, 46, 50, 34, -30, 0, -11, 10, -62, 54, -95, 9, 42, -104, -57
66, 28, 30, 24, -12, -59, 67, 115, -36, 19, 46, 50, 34, -30, -77, -11, 10, -62, 54, 26, 9, 42, -104, -57, -55
28, 30, 24, -12, 120, 67, 115, -36, 19, 25, 50, 34, -30, -77, 29, 10, -62, 54, 26, -105, 42, -104, -57, -55, 42
30, 24, -12, 120, 116, 115, -36, 19, 25, -118, 34, -30, -77, 29, 32, -62, 54, 26, -105, 29, -104, -57, -55, 42, 79
24, -12, 120, 116, -59, -36, 19, 25, -118, -69, -30, -77, 29, 32, 125, 54, 26, -105, 29, 72, -57, -55, 42, 79, 28
-12, 120, 116, -59, 39, 19, 25, -118, -69, -14, -77, 29, 32, 125, 65, 26, -105, 29, 72, 94, -55, 42, 79, 28, -1
120, 116, -59, 39, -74, 25, -118, -69, -14, -20, 29, 32, 125, 65, 87, -105, 29, 72, 94, 103, 42, 79, 28, -1, -55
116, -59, 39, -74, -11, -118, -69, -14, -20, 39, 32, 125, 65, 87, 46, 29, 72, 94, 103, 33, 79, 28, -1, -55, -60
-59, 39, -74, -11, -16, -69, -14, -20, 39, 7, 125, 65, 87, 46, -125, 72, 94, 103, 33, -122, 28, -1, -55, -60, -78
39, -74, -11, -16, 110, -14, -20, 39, 7, 91, 65, 87, 46, -125, -107, 94, 103, 33, -122, -105, -1, -55, -60, -78, -48
67, -95, -107, 71, 121, -16, 53, -12, 97, 30, 71, -90, -51, 29, 87, 9, -127, 94, -119, 71, 94, 99, 115, 39, -22
-95, -107, 71, 121, 92, 53, -12, 97, 30, -122, -90, -51, 29, 87, 23, -127, 94, -119, 71, -30, 99, 115, 39, -22, 4
-107, 71, 121, 92, -23, -12, 97, 30, -122, -100, -51, 29, 87, 23, 78, 94, -119, 71, -30, 1, 115, 39, -22, 4, 107
71, 121, 92, -23, 40, 97, 30, -122, -100, 45, 29, 87, 23, 78, 49, -119, 71, -30, 1, 30, 39, -22, 4, 107, 113
121, 92, -23, 40, 86, 30, -122, -100, 45, 75, 87, 23, 78, 49, 31, 71, -30, 1, 30, -73, -22, 4, 107, 113, 85
92, -23, 40, 86, -8, -122, -100, 45, 75, 49, 23, 78, 49, 31, -36, -30, 1, 30, -73, -96, 4, 107, 113, 85, 104
-23, 40, 86, -8, 60, -100, 45, 75, 49, 55, 78, 49, 31, -36, -6, 1, 30, -73, -96, 40, 107, 113, 85, 104, -96
40, 86, -8, 60, 103, 45, 75, 49, 55, -124, 49, 31, -36, -6, -122, 30, -73, -96, 40, 52, 113, 85, 104, -96, 84
86, -8, 60, 103, 10, 75, 49, 55, -124, 72, 31, -36, -6, -122, -17, -73, -96, 40, 52, 124, 85, 104, -96, 84, 68
-8, 60, 103, 10, -34, 49, 55, -124, 72, 39, -36, -6, -122, -17, -54, -96, 40, 52, 124, -98, 104, -96, 84, 68, -100
60, 103, 10, -34, 1, 55, -124, 72, 39, 53, -6, -122, -17, -54, 110, 40, 52, 124, -98, 75, -96, 84, 68, -100, 22
103, 10, -34, 1, 28, -124, 72, 39, 53, -36, -122, -17, -54, 110, -93, 52, 124, -98, 75, 105, 84, 68, -100, 22, -95
10, -34, 1, 28, -80, 72, 39, 53, -36, 112, -17, -54, 110, -93, -9, 124, -98, 75, 105, 113, 68, -100, 22, -95, -22
-34, 1, 28, -80, -79, 39, 53, -36, 112, 22, -54, 110, -93, -9, 95, -98, 75, 105, 113, -18, -100, 22, -95, -22, -16
1, 28, -80, -79, 9, 53, -36, 112, 22, -37, 110, -93, -9, 95, 0, 75, 105, 113, -18, -95, 22, -95, -22, -16, 4
28, -80, -79, 9, -59, -36, 112, 22, -37, 46, -93, -9, 95, 0, -11, 105, 113, -18, -95, 9, -95, -22, -16, 4, -37
-80, -79, 9, -59, 67, 112, 22, -37, 46, 50, -9, 95, 0, -11, 10, 113, -18, -95, 9, 42, -22, -16, 4, -37, -124
-79, 9, -59, 67, 115, 22, -37, 46, 50, 34, 95, 0, -11, 10, -62, -18, -95, 9, 42, -104, -16, 4, -37, -124, -28
9, -59, 67, 115, -36, -37, 46, 50, 34, -30, 0, -11, 10, -62, 54, -95, 9, 42, -104, -57, 4, -37, -124, -28, -3
-59, 67, 115, -36, 19, 46, 50, 34, -30, -77, -11, 10, -62, 54, 26, 9, 42, -104, -57, -55, -37, -124, -28, -3, -69
67, 115, -36, 19, 25, 50, 34, -30, -77, 29, 10, -62, 54, 26, -105, 42, -104, -57, -55, 42, -124, -28, -3, -69, -29
115, -36, 19, 25, -118, 34, -30, -77, 29, 32, -62, 54, 26, -105, 29, -104, -57, -55, 42, 79, -28, -3, -69, -29, 83
-36, 19, 25, -118, -69, -30, -77, 29, 32, 125, 54, 26, -105, 29, 72, -57, -55, 42, 79, 28, -3, -69, -29, 83, -22
19, 25, -118, -69, -14, -77, 29, 32, 125, 65, 26, -105, 29, 72, 94, -55, 42, 79, 28, -1, -69, -29, 83, -22, -36
25, -118, -69, -14, -20, 29, 32, 125, 65, 87, -105, 29, 72, 94, 103, 42, 79, 28, -1, -55, -29, 83, -22, -36, 112
-118, -69, -14, -20, 39, 32, 125, 65, 87, 46, 29, 72, 94, 103, 33, 79, 28, -1, -55, -60, 83, -22, -36, 112, -44
-69, -14, -20, 39, 7, 125, 65, 87, 46, -125, 72, 94, 103, 33, -122, 28, -1, -55, -60, -78, -22, -36, 112, -44, -78
-14, -20, 39, 7, 91, 65, 87, 46, -125, -107, 94, 103, 33, -122, -105, -1, -55, -60, -78, -48, -36, 112, -44, -78, 49
-16, 53, -12, 97, 30, 71, -90, -51, 29, 87, 9, -127, 94, -119, 71, 94, 99, 115, 39, -22, 40, -61, 69, -102, 107
53, -12, 97, 30, -122, -90, -51, 29, 87, 23, -127, 94, -119, 71, -30, 99, 115, 39, -22, 4, -61, 69, -102, 107, -2
-12, 97, 30, -122, -100, -51, 29, 87, 23, 78, 94, -119, 71, -30, 1, 115, 39, -22, 4, 107, 69, -102, 107, -2, 86
97, 30, -122, -100, 45, 29, 87, 23, 78, 49, -119, 71, -30, 1, 30, 39, -22, 4, 107, 113, -102, 107, -2, 86, -64
30, -122, -100, 45, 75, 87, 23, 78, 49, 31, 71, -30, 1, 30, -73, -22, 4, 107, 113, 85, 107, -2, 86, -64, 13
-122, -100, 45, 75, 49, 23, 78, 49, 31, -36, -30, 1, 30, -73, -96, 4, 107, 113, 85, 104, -2, 86, -64, 13, -123
-100, 45, 75, 49, 55, 78, 49, 31, -36, -6, 1, 30, -73, -96, 40, 107, 113, 85, 104, -96, 86, -64, 13, -123, 4
45, 75, 49, 55, -124, 49, 31, -36, -6, -122, 30, -73, -96, 40, 52, 113, 85, 104, -96, 84, -64, 13, -123, 4, 116
75, 49, 55, -124, 72, 31, -36, -6, -122, -17, -73, -96, 40, 52, 124, 85, 104, -96, 84, 68, 13, -123, 4, 116, 69
49, 55, -124, 72, 39, -36, -6, -122, -17, -54, -96, 40, 52, 124, -98, 104, -96, 84, 68, -100, -123, 4, 116, 69, 79
55, -124, 72, 39, 53, -6, -122, -17, -54, 110, 40, 52, 124, -98, 75, -96, 84, 68, -100, 22, 4, 116, 69, 79, -124
-124, 72, 39, 53, -36, -122, -17, -54, 110, -93, 52, 124, -98, 75, 105, 84, 68, -100, 22, -95, 116, 69, 79, -124, -45
72, 39, 53, -36, 112, -17, -54, 110, -93, -9, 124, -98, 75, 105, 113, 68, -100, 22, -95, -22, 69, 79, -124, -45, -75
39, 53, -36, 112, 22, -54, 110, -93, -9, 95, -98, 75, 105, 113, -18, -100, 22, -95, -22, -16, 79, -124, -45, -75, 76
53, -36, 112, 22, -37, 110, -93, -9, 95, 0, 75, 105, 113, -18, -95, 22, -95, -22, -16, 4, -124, -45, -75, 76, -44
-36, 112, 22, -37, 46, -93, -9, 95, 0, -11, 105, 113, -18, -95, 9, -95, -22, -16, 4, -37, -45, -75, 76, -44, 94
112, 22, -37, 46, 50, -9, 95, 0, -11, 10, 113, -18, -95, 9, 42, -22, -16, 4, -37, -124, -75, 76, -44, 94, -98
22, -37, 46, 50, 34, 95, 0, -11, 10, -62, -18, -95, 9, 42, -104, -16, 4, -37, -124, -28, 76, -44, 94, -98, 73
-37, 46, 50, 34, -30, 0, -11, 10, -62, 54, -95, 9, 42, -104, -57, 4, -37, -124, -28, -3, -44, 94, -98, 73, -6
46, 50, 34, -30, -77, -11, 10, -62, 54, 26, 9, 42, -104, -57, -55, -37, -124, -28, -3, -69, 94, -98, 73, -6, 108
50, 34, -30, -77, 29, 10, -62, 54, 26, -105, 42, -104, -57, -55, 42, -124, -28, -3, -69, -29, -98, 73, -6, 108, -43
34, -30, -77, 29, 32, -62, 54, 26, -105, 29, -104, -57, -55, 42, 79, -28, -3, -69, -29, 83, 73, -6, 108, -43, -102
-30, -77, 29, 32, 125, 54, 26, -105, 29, 72, -57, -55, 42, 79, 28, -3, -69, -29, 83, -22, -6, 108, -43, -102, 67
-77, 29, 32, 125, 65, 26, -105, 29, 72, 94, -55, 42, 79, 28, -1, -69, -29, 83, -22, -36, 108, -43, -102, 67, 80
29, 32, 125, 65, 87, -105, 29, 72, 94, 103, 42, 79, 28, -1, -55, -29, 83, -22, -36, 112, -43, -102, 67, 80, 51
32, 125, 65, 87, 46, 29, 72, 94, 103, 33, 79, 28, -1, -55, -60, 83, -22, -36, 112, -44, -102, 67, 80, 51, 58
125, 65, 87, 46, -125, 72, 94, 103, 33, -122, 28, -1, -55, -60, -78, -22, -36, 112, -44, -78, 67, 80, 51, 58, -82
65, 87, 46, -125, -107, 94, 103, 33, -122, -105, -1, -55, -60, -78, -48, -36, 112, -44, -78, 49, 80, 51, 58, -82, 89
71, -90, -51, 29, 87, 9, -127, 94, -119, 71, 94, 99, 115, 39, -22, 40, -61, 69, -102, 107, 34, -30, 41, 1, -19
-90, -51, 29, 87, 23, -127, 94, -119, 71, -30, 99, 115, 39, -22, 4, -61, 69, -102, 107, -2, -30, 41, 1, -19, 98
-51, 29, 87, 23, 78, 94, -119, 71, -30, 1, 115, 39, -22, 4, 107, 69, -102, 107, -2, 86, 41, 1, -19, 98, 35
29, 87, 23, 78, 49, -119, 71, -30, 1, 30, 39, -22, 4, 107, 113, -102, 107, -2, 86, -64, 1, -19, 98, 35, -57
87, 23, 78, 49, 31, 71, -30, 1, 30, -73, -22, 4, 107, 113, 85, 107, -2, 86, -64, 13, -19, 98, 35, -57, 92
23, 78, 49, 31, -36, -30, 1, 30, -73, -96, 4, 107, 113, 85, 104, -2, 86, -64, 13, -123, 98, 35, -57, 92, 103
78, 49, 31, -36, -6, 1, 30, -73, -96, 40, 107, 113, 85, 104, -96, 86, -64, 13, -123, 4, 35, -57, 92, 103, -1
49, 31, -36, -6, -122, 30, -73, -96, 40, 52, 113, 85, 104, -96, 84, -64, 13, -123, 4, 116, -57, 92, 103, -1, 66
31, -36, -6, -122, -17, -73, -96, 40, 52, 124, 85, 104, -96, 84, 68, 13, -123, 4, 116, 69, 92, 103, -1, 66, -106
-36, -6, -122, -17, -54, -96, 40, 52, 124, -98, 104, -96, 84, 68, -100, -123, 4, 116, 69, 79, 103, -1, 66, -106, -11
-6, -122, -17, -54, 110, 40, 52, 124, -98, 75, -96, 84, 68, -100, 22, 4, 116, 69, 79, -124, -1, 66, -106, -11, 67
-122, -17, -54, 110, -93, 52, 124, -98, 75, 105, 84, 68, -100, 22, -95, 116, 69, 79, -124, -45, 66, -106, -11, 67, -27
-17, -54, 110, -93, -9, 124, -98, 75, 105, 113, 68, -100, 22, -95, -22, 69, 79, -124, -45, -75, -106, -11, 67, -27, 120
-54, 110, -93, -9, 95, -98, 75, 105, 113, -18, -100, 22, -95, -22, -16, 79, -124, -45, -75, 76, -11, 67, -27, 120, 76
110, -93, -9, 95, 0, 75, 105, 113, -18, -95, 22, -95, -22, -16, 4, -124, -45, -75, 76, -44, 67, -27, 120, 76, 72
-93, -9, 95, 0, -11, 105, 113, -18, -95, 9, -95, -22, -16, 4, -37, -45, -75, 76, -44, 94, -27, 120, 76, 72, -21
-9, 95, 0, -11, 10, 113, -18, -95, 9, 42, -22, -16, 4, -37, -124, -75, 76, -44, 94, -98, 120, 76, 72, -21, -86
95, 0, -11, 10, -62, -18, -95, 9, 42, -104, -16, 4, -37, -124, -28, 76, -44, 94, -98, 73, 76, 72, -21, -86, -24
0, -11, 10, -62, 54, -95, 9, 42, -104, -57, 4, -37, -124, -28, -3, -44, 94, -98, 73, -6, 72, -21, -86, -24, -86
-11, 10, -62, 54, 26, 9, 42, -104, -57, -55, -37, -124, -28, -3, -69, 94, -98, 73, -6, 108, -21, -86, -24, -86, 30
10, -62, 54, 26, -105, 42, -104, -57, -55, 42, -124, -28, -3, -69, -29, -98, 73, -6, 108, -43, -86, -24, -86, 30, -100
-62, 54, 26, -105, 29, -104, -57, -55, 42, 79, -28, -3, -69, -29, 83, 73, -6, 108, -43, -102, -24, -86, 30, -100, 99
54, 26, -105, 29, 72, -57, -55, 42, 79, 28, -3, -69, -29, 83, -22, -6, 108, -43, -102, 67, -86, 30, -100, 99, 103
26, -105, 29, 72, 94, -55, 42, 79, 28, -1, -69, -29, 83, -22, -36, 108, -43, -102, 67, 80, 30, -100, 99, 103, 49
-105, 29, 72, 94, 103, 42, 79, 28, -1, -55, -29, 83, -22, -36, 112, -43, -102, 67, 80, 51, -100, 99, 103, 49, 110
29, 72, 94, 103, 33, 79, 28, -1, -55, -60, 83, -22, -36, 112, -44, -102, 67, 80, 51, 58, 99, 103, 49, 110, 54
72, 94, 103, 33, -122, 28, -1, -55, -60, -78, -22, -36, 112, -44, -78, 67, 80, 51, 58, -82, 103, 49, 110, 54, 78
94, 103, 33, -122, -105, -1, -55, -60, -78, -48, -36, 112, -44, -78, 49, 80, 51, 58, -82, 89, 49, 110, 54, 78, 107
9, -127, 94, -119, 71, 94, 99, 115, 39, -22, 40, -61, 69, -102, 107, 34, -30, 41, 1, -19, -97, -17, 67, -20, 113
-127, 94, -119, 71, -30, 99, 115, 39, -22, 4, -61, 69, -102, 107, -2, -30, 41, 1, -19, 98, -17, 67, -20, 113, -35
94, -119, 71, -30, 1, 115, 39, -22, 4, 107, 69, -102, 107, -2, 86, 41, 1, -19, 98, 35, 67, -20, 113, -35, -47
-119, 71, -30, 1, 30, 39, -22, 4, 107, 113, -102, 107, -2, 86, -64, 1, -19, 98, 35, -57, -20, 113, -35, -47, 26
71, -30, 1, 30, -73, -22, 4, 107, 113, 85, 107, -2, 86, -64, 13, -19, 98, 35, -57, 92, 113, -35, -47, 26, 113
-30, 1, 30, -73, -96, 4, 107, 113, 85, 104, -2, 86, -64, 13, -123, 98, 35, -57, 92, 103, -35, -47, 26, 113, -25
1, 30, -73, -96, 40, 107, 113, 85, 104, -96, 86, -64, 13, -123, 4, 35, -57, 92, 103, -1, -47, 26, 113, -25, -12
30, -73, -96, 40, 52, 113, 85, 104, -96, 84, -64, 13, -123, 4, 116, -57, 92, 103, -1, 66, 26, 113, -25, -12, -32
-73, -96, 40, 52, 124, 85, 104, -96, 84, 68, 13, -123, 4, 116, 69, 92, 103, -1, 66, -106, 113, -25, -12, -32, -62
-96, 40, 52, 124, -98, 104, -96, 84, 68, -100, -123, 4, 116, 69, 79, 103, -1, 66, -106, -11, -25, -12, -32, -62, 77
40, 52, 124, -98, 75, -96, 84, 68, -100, 22, 4, 116, 69, 79, -124, -1, 66, -106, -11, 67, -12, -32, -62, 77, 48
52, 124, -98, 75, 105, 84, 68, -100, 22, -95, 116, 69, 79, -124, -45, 66, -106, -11, 67, -27, -32, -62, 77, 48, -33
124, -98, 75, 105, 113, 68, -100, 22, -95, -22, 69, 79, -124, -45, -75, -106, -11, 67, -27, 120, -62, 77, 48, -33, 87
-98, 75, 105, 113, -18, -100, 22, -95, -22, -16, 79, -124, -45, -75, 76, -11, 67, -27, 120, 76, 77, 48, -33, 87, 76
75, 105, 113, -18, -95, 22, -95, -22, -16, 4, -124, -45, -75, 76, -44, 67, -27, 120, 76, 72, 48, -33, 87, 76, -106
105, 113, -18, -95, 9, -95, -22, -16, 4, -37, -45, -75, 76, -44, 94, -27, 120, 76, 72, -21, -33, 87, 76, -106, -86
113, -18, -95, 9, 42, -22, -16, 4, -37, -124, -75, 76, -44, 94, -98, 120, 76, 72, -21, -86, 87, 76, -106, -86, 83
-18, -95, 9, 42, -104, -16, 4, -37, -124, -28, 76, -44, 94, -98, 73, 76, 72, -21, -86, -24, 76, -106, -86, 83, 78
-95, 9, 42, -104, -57, 4, -37, -124, -28, -3, -44, 94, -98, 73, -6, 72, -21, -86, -24, -86, -106, -86, 83, 78, 47
9, 42, -104, -57, -55, -37, -124, -28, -3, -69, 94, -98, 73, -6, 108, -21, -86, -24, -86, 30, -86, 83, 78, 47, 0
42, -104, -57, -55, 42, -124, -28, -3, -69, -29, -98, 73, -6, 108, -43, -86, -24, -86, 30, -100, 83, 78, 47, 0, -107
-104, -57, -55, 42, 79, -28, -3, -69, -29, 83, 73, -6, 108, -43, -102, -24, -86, 30, -100, 99, 78, 47, 0, -107, -49
-57, -55, 42, 79, 28, -3, -69, -29, 83, -22, -6, 108, -43, -102, 67, -86, 30, -100, 99, 103, 47, 0, -107, -49, 40
-55, 42, 79, 28, -1, -69, -29, 83, -22, -36, 108, -43, -102, 67, 80, 30, -100, 99, 103, 49, 0, -107, -49, 40, -70
42, 79, 28, -1, -55, -29, 83, -22, -36, 112, -43, -102, 67, 80, 51, -100, 99, 103, 49, 110, -107, -49, 40, -70, 107
79, 28, -1, -55, -60, 83, -22, -36, 112, -44, -102, 67, 80, 51, 58, 99, 103, 49, 110, 54, -49, 40, -70, 107, 50
28, -1, -55, -60, -78, -22, -36, 112, -44, -78, 67, 80, 51, 58, -82, 103, 49, 110, 54, 78, 40, -70, 107, 50, -1
-1, -55, -60, -78, -48, -36, 112, -44, -78, 49, 80, 51, 58, -82, 89, 49, 110, 54, 78, 107, -70, 107, 50, -1, 97
94, 99, 115, 39, -22, 40, -61, 69, -102, 107, 34, -30, 41, 1, -19, -97, -17, 67, -20, 113, -79, -111, 119, -121, -3
99, 115, 39, -22, 4, -61, 69, -102, 107, -2, -30, 41, 1, -19, 98, -17, 67, -20, 113, -35, -111, 119, -121, -3, 83
115, 39, -22, 4, 107, 69, -102, 107, -2, 86, 41, 1, -19, 98, 35, 67, -20, 113, -35, -47, 119, -121, -3, 83, 54
39, -22, 4, 107, 113, -102, 107, -2, 86, -64, 1, -19, 98, 35, -57, -20, 113, -35, -47, 26, -121, -3, 83, 54, -1
-22, 4, 107, 113, 85, 107, -2, 86, -64, 13, -19, 98, 35, -57, 92, 113, -35, -47, 26, 113, -3, 83, 54, -1, -40
4, 107, 113, 85, 104, -2, 86, -64, 13, -123, 98, 35, -57, 92, 103, -35, -47, 26, 113, -25, 83, 54, -1, -40, 65
107, 113, 85, 104, -96, 86, -64, 13, -123, 4, 35, -57, 92, 103, -1, -47, 26, 113, -25, -12, 54, -1, -40, 65, -61
113, 85, 104, -96, 84, -64, 13, -123, 4, 116, -57, 92, 103, -1, 66, 26, 113, -25, -12, -32, -1, -40, 65, -61, -3
85, 104, -96, 84, 68, 13, -123, 4, 116, 69, 92, 103, -1, 66, -106, 113, -25, -12, -32, -62, -40, 65, -61, -3, 74
104, -96, 84, 68, -100, -123, 4, 116, 69, 79, 103, -1, 66, -106, -11, -25, -12, -32, -62, 77, 65, -61, -3, 74, 31
-96, 84, 68, -100, 22, 4, 116, 69, 79, -124, -1, 66, -106, -11, 67, -12, -32, -62, 77, 48, -61, -3, 74, 31, 60
84, 68, -100, 22, -95, 116, 69, 79, -124, -45, 66, -106, -11, 67, -27, -32, -62, 77, 48, -33, -3, 74, 31, 60, -1
68, -100, 22, -95, -22, 69, 79, -124, -45, -75, -106, -11, 67, -27, 120, -62, 77, 48, -33, 87, 74, 31, 60, -1, 82
-100, 22, -95, -22, -16, 79, -124, -45, -75, 76, -11, 67, -27, 120, 76, 77, 48, -33, 87, 76, 31, 60, -1, 82, -76
22, -95, -22, -16, 4, -124, -45, -75, 76, -44, 67, -27, 120, 76, 72, 48, -33, 87, 76, -106, 60, -1, 82, -76, 87
-95, -22, -16, 4, -37, -45, -75, 76, -44, 94, -27, 120, 76, 72, -21, -33, 87, 76, -106, -86, -1, 82, -76, 87, 48
-22, -16, 4, -37, -124, -75, 76, -44, 94, -98, 120, 76, 72, -21, -86, 87, 76, -106, -86, 83, 82, -76, 87, 48, 45
-16, 4, -37, -124, -28, 76, -44, 94, -98, 73, 76, 72, -21, -86, -24, 76, -106, -86, 83, 78, -76, 87, 48, 45, -123
4, -37, -124, -28, -3, -44, 94, -98, 73, -6, 72, -21, -86, -24, -86, -106, -86, 83, 78, 47, 87, 48, 45, -123, -125
-37, -124, -28, -3, -69, 94, -98, 73, -6, 108, -21, -86, -24, -86, 30, -86, 83, 78, 47, 0, 48, 45, -123, -125, 76
-124, -28, -3, -69, -29, -98, 73, -6, 108, -43, -86, -24, -86, 30, -100, 83, 78, 47, 0, -107, 45, -123, -125, 76, -124
-28, -3, -69, -29, 83, 73, -6, 108, -43, -102, -24, -86, 30, -100, 99, 78, 47, 0, -107, -49, -123, -125, 76, -124, -116
-3, -69, -29, 83, -22, -6, 108, -43, -102, 67, -86, 30, -100, 99, 103, 47, 0, -107, -49, 40, -125, 76, -124, -116, -112
-69, -29, 83, -22, -36, 108, -43, -102, 67, 80, 30, -100, 99, 103, 49, 0, -107, -49, 40, -70, 76, -124, -116, -112, -3
-29, 83, -22, -36, 112, -43, -102, 67, 80, 51, -100, 99, 103, 49, 110, -107, -49, 40, -70, 107, -124, -116, -112, -3, -78
83, -22, -36, 112, -44, -102, 67, 80, 51, 58, 99, 103, 49, 110, 54, -49, 40, -70, 107, 50, -116, -112, -3, -78, -66
-22, -36, 112, -44, -78, 67, 80, 51, 58, -82, 103, 49, 110, 54, 78, 40, -70, 107, 50, -1, -112, -3, -78, -66, -7
-36, 112, -44, -78, 49, 80, 51, 58, -82, 89, 49, 110, 54, 78, 107, -70, 107, 50, -1, 97, -3, -78, -66, -7, -117
40, -61, 69, -102, 107, 34, -30, 41, 1, -19, -97, -17, 67, -20, 113, -79, -111, 119, -121, -3, -49, 105, -85, 47, 89
-61, 69, -102, 107, -2, -30, 41, 1, -19, 98, -17, 67, -20, 113, -35, -111, 119, -121, -3, 83, 105, -85, 47, 89, -52
69, -102, 107, -2, 86, 41, 1, -19, 98, 35, 67, -20, 113, -35, -47, 119, -121, -3, 83, 54, -85, 47, 89, -52, 51
-102, 107, -2, 86, -64, 1, -19, 98, 35, -57, -20, 113, -35, -47, 26, -121, -3, 83, 54, -1, 47, 89, -52, 51, -27
107, -2, 86, -64, 13, -19, 98, 35, -57, 92, 113, -35, -47, 26, 113, -3, 83, 54, -1, -40, 89, -52, 51, -27, -8
-2, 86, -64, 13, -123, 98, 35, -57, 92, 103, -35, -47, 26, 113, -25, 83, 54, -1, -40, 65, -52, 51, -27, -8, 31
86, -64, 13, -123, 4, 35, -57, 92, 103, -1, -47, 26, 113, -25, -12, 54, -1, -40, 65, -61, 51, -27, -8, 31, 94
-64, 13, -123, 4, 116, -57, 92, 103, -1, 66, 26, 113, -25, -12, -32, -1, -40, 65, -61, -3, -27, -8, 31, 94, -111
13, -123, 4, 116, 69, 92, 103, -1, 66, -106, 113, -25, -12, -32, -62, -40, 65, -61, -3, 74, -8, 31, 94, -111, 45
-123, 4, 116, 69, 79, 103, -1, 66, -106, -11, -25, -12, -32, -62, 77, 65, -61, -3, 74, 31, 31, 94, -111, 45, 126
4, 116, 69, 79, -124, -1, 66, -106, -11, 67, -12, -32, -62, 77, 48, -61, -3, 74, 31, 60, 94, -111, 45, 126, 50
